incident_id,incident_type,incident_date,incident_time,polsek,kecamatan,kelurahan,grid_id,latitude,longitude,location_type,modus,target_type,status,is_synthetic
INC-00448,CURAT,2023-01-28,17:40,Polsek Cilandak,Cilandak,Gandaria Selatan,JKS-010,-6.288208,106.796961,Pertokoan,congkel,kantor,Penyidikan,True
INC-00449,CURANMOR,2025-02-09,01:17,Polsek Pasar Minggu,Pasar Minggu,Jati Padang,JKS-016,-6.286067,106.836654,Jalan,kelalaian_pengguna,mobil,Selesai,True
INC-00450,CURANMOR,2023-06-02,19:24,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.228776,106.831228,Pertokoan,kunci_t,mobil,Penyelidikan,True
INC-00451,CURAT,2025-04-20,01:15,Polsek Kebayoran Lama,Kebayoran Lama,Pondok Pinang,JKS-006,-6.276755,106.766101,Parkiran,congkel,rumah,Penyidikan,True
INC-00452,CURAS,2025-12-29,01:41,Polsek Kebayoran Baru,Kebayoran Baru,Kramat Pela,JKS-003,-6.246103,106.794138,Permukiman,lainnya,pejalan_kaki,Selesai,True
INC-00453,CURAT,2023-01-15,12:08,Polsek Setiabudi,Setiabudi,Menteng Atas,JKS-029,-6.219236,106.83791,Parkiran,congkel,rumah,Penyidikan,True
INC-00454,TAWURAN,2025-02-26,20:03,Polsek Setiabudi,Setiabudi,Menteng Atas,JKS-029,-6.217221,106.838563,Jalan,kelompok_pemuda,kelompok_pelajar,Dilaporkan,True
INC-00455,CURANMOR,2023-09-24,22:55,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.269176,106.79873,Pusat Aktivitas,kunci_t,mobil,Penyidikan,True
INC-00456,CURANMOR,2024-07-25,19:22,Polsek Jagakarsa,Jagakarsa,Srengseng Sawah,JKS-033,-6.346848,106.822327,Pusat Aktivitas,kelalaian_pengguna,motor,Dilaporkan,True
INC-00457,CURAT,2025-02-26,01:24,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.266363,106.801947,Jalan,rusak_kunci,kantor,Penyelidikan,True
INC-00458,CURANMOR,2024-08-16,19:21,Polsek Cilandak,Cilandak,Lebak Bulus,JKS-011,-6.294851,106.773241,Jalan,lainnya,mobil,Selesai,True
INC-00459,TAWURAN,2023-11-20,19:13,Polsek Cilandak,Cilandak,Lebak Bulus,JKS-011,-6.29481,106.772612,Jalan,konflik_spontan,kelompok_pemuda,Dilaporkan,True
INC-00460,KEJAHATAN_JALANAN,2024-08-17,22:26,Polsek Cilandak,Cilandak,Gandaria Selatan,JKS-010,-6.286841,106.798059,Pusat Aktivitas,pemalakan,pedagang,Selesai,True
INC-00461,CURAS,2024-11-16,02:33,Polsek Pancoran,Pancoran,Pancoran,JKS-017,-6.250017,106.838844,Jalan,senjata_tajam,toko,Selesai,True
INC-00462,KEJAHATAN_JALANAN,2023-06-28,22:08,Polsek Cilandak,Cilandak,Lebak Bulus,JKS-011,-6.292959,106.774203,Jalan,pemalakan,pedagang,Selesai,True
INC-00463,CURANMOR,2023-08-25,17:37,Polsek Mampang Prapatan,Mampang Prapatan,Mampang Prapatan,JKS-024,-6.246353,106.821174,Permukiman,kelalaian_pengguna,mobil,Penyidikan,True
INC-00464,CURAT,2024-01-18,15:31,Polsek Setiabudi,Setiabudi,Karet Kuningan,JKS-027,-6.218918,106.826123,Pertokoan,congkel,kantor,Dilaporkan,True
INC-00465,CURAS,2025-06-10,14:13,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.267617,106.79975,Parkiran,senjata_tajam,toko,Penyelidikan,True
INC-00466,CURAS,2024-01-22,02:39,Polsek Setiabudi,Setiabudi,Menteng Atas,JKS-029,-6.219227,106.838636,Jalan,ancaman,pejalan_kaki,Selesai,True
INC-00467,CURANMOR,2023-03-20,18:53,Polsek Cilandak,Cilandak,Cilandak Barat,JKS-012,-6.291613,106.801951,Jalan,kunci_t,mobil,Dilaporkan,True
INC-00468,CURAT,2023-11-06,23:29,Polsek Pasar Minggu,Pasar Minggu,Ragunan,JKS-015,-6.311966,106.817856,Pertokoan,pecah_kaca,rumah,Selesai,True
INC-00469,CURAS,2024-09-25,08:54,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.266899,106.801981,Parkiran,senjata_tajam,pejalan_kaki,Selesai,True
INC-00470,CURANMOR,2023-11-21,13:36,Polsek Kebayoran Baru,Kebayoran Baru,Senayan,JKS-001,-6.227445,106.798382,Jalan,kunci_t,motor,Selesai,True
INC-00471,CURANMOR,2025-04-11,21:58,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.229821,106.832654,Pusat Aktivitas,kunci_t,motor,Dilaporkan,True
INC-00472,CURANMOR,2023-05-05,19:27,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.274075,106.832015,Pusat Aktivitas,duplikasi_kunci,mobil,Penyelidikan,True
INC-00473,CURANMOR,2025-05-23,01:53,Polsek Tebet,Tebet,Tebet Timur,JKS-021,-6.230831,106.852637,Pertokoan,duplikasi_kunci,motor,Selesai,True
INC-00474,CURAS,2025-07-07,18:03,Polsek Kebayoran Baru,Kebayoran Baru,Senayan,JKS-001,-6.227012,106.800356,Fasilitas Publik,lainnya,pengendara,Penyelidikan,True
INC-00475,KEJAHATAN_JALANAN,2023-07-12,22:28,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.27617,106.834564,Jalan,lainnya,pengendara,Penyelidikan,True
INC-00476,CURANMOR,2024-11-21,01:07,Polsek Jagakarsa,Jagakarsa,Jagakarsa,JKS-030,-6.336277,106.818052,Parkiran,kelalaian_pengguna,motor,Penyelidikan,True
INC-00477,CURANMOR,2025-08-08,15:10,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.275019,106.834099,Parkiran,duplikasi_kunci,motor,Selesai,True
INC-00478,CURAS,2023-04-22,10:22,Polsek Jagakarsa,Jagakarsa,Srengseng Sawah,JKS-033,-6.344443,106.823339,Jalan,lainnya,toko,Dilaporkan,True
INC-00479,TAWURAN,2025-06-15,02:50,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.254948,106.855798,Jalan,konflik_spontan,kelompok_pelajar,Penyidikan,True
INC-00480,CURAT,2024-06-21,09:42,Polsek Mampang Prapatan,Mampang Prapatan,Tegal Parang,JKS-026,-6.254936,106.823292,Permukiman,rusak_kunci,toko,Selesai,True
INC-00481,CURAT,2024-08-12,01:09,Polsek Tebet,Tebet,Tebet Barat,JKS-020,-6.235282,106.845366,Pusat Aktivitas,rusak_kunci,rumah,Selesai,True
INC-00482,CURANMOR,2024-03-13,21:05,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.275604,106.832886,Parkiran,kelalaian_pengguna,motor,Selesai,True
INC-00483,CURAS,2025-03-04,22:26,Polsek Tebet,Tebet,Manggarai,JKS-023,-6.20948,106.850323,Fasilitas Publik,perampasan_jalanan,pengendara,Penyidikan,True
INC-00484,CURAS,2023-03-20,16:40,Polsek Tebet,Tebet,Tebet Timur,JKS-021,-6.228582,106.855577,Jalan,ancaman,pejalan_kaki,Penyelidikan,True
INC-00485,CURANMOR,2024-06-01,19:35,Polsek Kebayoran Baru,Kebayoran Baru,Pulo,JKS-005,-6.241884,106.809379,Parkiran,kelalaian_pengguna,motor,Selesai,True
INC-00486,CURAT,2023-02-25,16:45,Polsek Pancoran,Pancoran,Duren Tiga,JKS-018,-6.256642,106.828242,Parkiran,rusak_kunci,kantor,Penyelidikan,True
INC-00487,CURANMOR,2024-03-19,10:09,Polsek Tebet,Tebet,Manggarai,JKS-023,-6.210007,106.851625,Jalan,kunci_t,motor,Penyidikan,True
INC-00488,CURANMOR,2024-01-01,22:01,Polsek Kebayoran Baru,Kebayoran Baru,Kramat Pela,JKS-003,-6.248724,106.792304,Pertokoan,lainnya,motor,Dilaporkan,True
INC-00489,KEJAHATAN_JALANAN,2025-03-28,20:20,Polsek Kebayoran Lama,Kebayoran Lama,Kebayoran Lama Utara,JKS-007,-6.254078,106.769463,Jalan,jambret,pengendara,Selesai,True
INC-00490,CURAT,2023-04-11,13:48,Polsek Kebayoran Lama,Kebayoran Lama,Kebayoran Lama Utara,JKS-007,-6.248786,106.770078,Permukiman,lainnya,rumah,Penyelidikan,True
INC-00491,CURAT,2023-06-04,18:25,Polsek Kebayoran Lama,Kebayoran Lama,Grogol Utara,JKS-008,-6.230172,106.780944,Parkiran,lainnya,rumah,Penyidikan,True
INC-00492,KEJAHATAN_JALANAN,2024-03-25,09:11,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.257649,106.85728,Parkiran,pencurian_ringan,pengendara,Penyelidikan,True
INC-00493,KEJAHATAN_JALANAN,2025-05-17,20:15,Polsek Tebet,Tebet,Tebet Timur,JKS-021,-6.230443,106.85495,Jalan,lainnya,pengendara,Penyidikan,True
INC-00494,CURANMOR,2024-05-01,05:40,Polsek Tebet,Tebet,Tebet Timur,JKS-021,-6.230409,106.854703,Permukiman,kunci_t,mobil,Dilaporkan,True
INC-00495,CURANMOR,2024-12-24,20:10,Polsek Jagakarsa,Jagakarsa,Lenteng Agung,JKS-032,-6.310527,106.836545,Parkiran,duplikasi_kunci,mobil,Penyidikan,True
INC-00496,CURAT,2025-06-12,15:35,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.26866,106.798583,Parkiran,lainnya,toko,Dilaporkan,True
INC-00497,CURAS,2024-07-11,21:35,Polsek Mampang Prapatan,Mampang Prapatan,Mampang Prapatan,JKS-024,-6.249069,106.819113,Pusat Aktivitas,senjata_tajam,pengendara,Penyidikan,True
INC-00498,CURANMOR,2023-10-05,19:52,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.230716,106.830132,Pusat Aktivitas,duplikasi_kunci,mobil,Selesai,True
INC-00499,CURANMOR,2024-09-10,20:14,Polsek Cilandak,Cilandak,Cilandak Barat,JKS-012,-6.29245,106.801698,Pertokoan,kunci_t,motor,Selesai,True
INC-00500,CURANMOR,2023-04-03,21:56,Polsek Pancoran,Pancoran,Duren Tiga,JKS-018,-6.25266,106.831224,Pertokoan,kelalaian_pengguna,motor,Selesai,True
INC-00501,CURAS,2025-11-03,01:33,Polsek Kebayoran Lama,Kebayoran Lama,Pondok Pinang,JKS-006,-6.27644,106.766154,Permukiman,lainnya,toko,Penyidikan,True
INC-00502,CURANMOR,2025-05-15,23:04,Polsek Tebet,Tebet,Tebet Timur,JKS-021,-6.231001,106.8557,Parkiran,kelalaian_pengguna,motor,Dilaporkan,True
INC-00503,CURAT,2024-10-13,10:59,Polsek Pancoran,Pancoran,Duren Tiga,JKS-018,-6.255695,106.831108,Pertokoan,lainnya,rumah,Penyelidikan,True
INC-00504,CURAS,2023-09-10,08:20,Polsek Pasar Minggu,Pasar Minggu,Ragunan,JKS-015,-6.310295,106.821034,Parkiran,senjata_tajam,pengendara,Selesai,True
INC-00505,CURANMOR,2023-03-27,00:16,Polsek Jagakarsa,Jagakarsa,Ciganjur,JKS-031,-6.333717,106.795203,Parkiran,lainnya,mobil,Penyelidikan,True
INC-00506,CURAS,2023-03-11,17:58,Polsek Kebayoran Lama,Kebayoran Lama,Grogol Utara,JKS-008,-6.229158,106.780952,Permukiman,lainnya,pengendara,Penyelidikan,True
INC-00507,TAWURAN,2023-04-20,23:24,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.273587,106.832745,Parkiran,kelompok_pelajar,kelompok_pelajar,Dilaporkan,True
INC-00508,CURAT,2024-03-10,13:23,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.255929,106.856326,Parkiran,pecah_kaca,rumah,Selesai,True
INC-00509,CURANMOR,2025-07-31,22:17,Polsek Pancoran,Pancoran,Duren Tiga,JKS-018,-6.255381,106.827593,Pertokoan,duplikasi_kunci,mobil,Penyelidikan,True
INC-00510,CURAT,2025-03-02,17:56,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.268483,106.800209,Jalan,pecah_kaca,rumah,Penyelidikan,True
INC-00511,CURAT,2024-09-07,11:01,Polsek Pancoran,Pancoran,Duren Tiga,JKS-018,-6.252356,106.829041,Jalan,congkel,kantor,Selesai,True
INC-00512,CURANMOR,2023-01-16,21:14,Polsek Mampang Prapatan,Mampang Prapatan,Bangka,JKS-025,-6.256605,106.815008,Pusat Aktivitas,kunci_t,motor,Dilaporkan,True
INC-00513,CURANMOR,2024-10-16,21:31,Polsek Jagakarsa,Jagakarsa,Jagakarsa,JKS-030,-6.333908,106.817242,Jalan,duplikasi_kunci,motor,Penyelidikan,True
INC-00514,KEJAHATAN_JALANAN,2023-01-26,16:44,Polsek Jagakarsa,Jagakarsa,Srengseng Sawah,JKS-033,-6.345466,106.823633,Jalan,jambret,pedagang,Penyelidikan,True
INC-00515,TAWURAN,2023-12-02,00:25,Polsek Cilandak,Cilandak,Lebak Bulus,JKS-011,-6.292905,106.774078,Jalan,lainnya,kelompok_pelajar,Selesai,True
INC-00516,TAWURAN,2023-10-11,22:12,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.267753,106.79653,Pertokoan,konflik_spontan,kelompok_pemuda,Penyelidikan,True
INC-00517,CURANMOR,2024-06-28,23:50,Polsek Tebet,Tebet,Tebet Timur,JKS-021,-6.229285,106.854292,Pertokoan,kunci_t,motor,Penyelidikan,True
INC-00518,CURANMOR,2023-11-03,23:15,Polsek Jagakarsa,Jagakarsa,Lenteng Agung,JKS-032,-6.310545,106.835408,Parkiran,kunci_t,motor,Penyelidikan,True
INC-00519,CURAS,2025-12-22,19:28,Polsek Cilandak,Cilandak,Cipete Selatan,JKS-009,-6.280301,106.81354,Pertokoan,senjata_tajam,pejalan_kaki,Penyelidikan,True
INC-00520,CURANMOR,2025-05-13,01:34,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.272844,106.833956,Jalan,duplikasi_kunci,mobil,Selesai,True
INC-00521,CURANMOR,2024-03-08,08:48,Polsek Tebet,Tebet,Tebet Barat,JKS-020,-6.233716,106.848526,Jalan,kelalaian_pengguna,motor,Selesai,True
INC-00522,CURAT,2025-12-10,16:59,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.229333,106.830413,Pertokoan,pecah_kaca,toko,Penyelidikan,True
INC-00523,CURAS,2024-12-07,22:54,Polsek Kebayoran Baru,Kebayoran Baru,Kramat Pela,JKS-003,-6.248141,106.792785,Jalan,lainnya,toko,Selesai,True
INC-00524,TAWURAN,2023-07-26,13:16,Polsek Cilandak,Cilandak,Lebak Bulus,JKS-011,-6.291625,106.773882,Parkiran,kelompok_pemuda,kelompok_pemuda,Dilaporkan,True
INC-00525,CURAS,2025-05-17,05:56,Polsek Jagakarsa,Jagakarsa,Srengseng Sawah,JKS-033,-6.345581,106.822841,Pusat Aktivitas,ancaman,toko,Selesai,True
INC-00526,CURANMOR,2023-02-11,16:09,Polsek Kebayoran Baru,Kebayoran Baru,Gunung,JKS-002,-6.238167,106.794179,Jalan,kunci_t,motor,Dilaporkan,True
INC-00527,CURANMOR,2023-03-10,14:39,Polsek Kebayoran Lama,Kebayoran Lama,Pondok Pinang,JKS-006,-6.2765,106.766924,Pertokoan,kunci_t,motor,Selesai,True
INC-00528,CURAT,2024-08-31,03:57,Polsek Mampang Prapatan,Mampang Prapatan,Tegal Parang,JKS-026,-6.254922,106.820999,Pusat Aktivitas,pecah_kaca,toko,Penyidikan,True
INC-00529,KEJAHATAN_JALANAN,2023-04-02,18:19,Polsek Jagakarsa,Jagakarsa,Lenteng Agung,JKS-032,-6.310833,106.836141,Parkiran,jambret,pengendara,Penyelidikan,True
INC-00530,CURANMOR,2025-12-16,23:02,Polsek Pasar Minggu,Pasar Minggu,Pejaten Timur,JKS-014,-6.276478,106.850422,Permukiman,kunci_t,motor,Penyelidikan,True
INC-00531,CURANMOR,2023-02-24,22:55,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.266043,106.797769,Pusat Aktivitas,kunci_t,motor,Selesai,True
INC-00532,CURAS,2023-07-30,19:58,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.257385,106.85603,Parkiran,perampasan_jalanan,pengendara,Selesai,True
INC-00533,KEJAHATAN_JALANAN,2025-04-16,18:16,Polsek Cilandak,Cilandak,Gandaria Selatan,JKS-010,-6.286092,106.796823,Jalan,jambret,pengendara,Dilaporkan,True
INC-00534,CURAS,2024-12-23,21:34,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.275075,106.832787,Permukiman,perampasan_jalanan,toko,Penyelidikan,True
INC-00535,CURANMOR,2024-12-25,08:58,Polsek Pancoran,Pancoran,Pancoran,JKS-017,-6.25057,106.838436,Permukiman,lainnya,mobil,Dilaporkan,True
INC-00536,CURAS,2024-06-13,07:07,Polsek Setiabudi,Setiabudi,Menteng Atas,JKS-029,-6.216042,106.839746,Parkiran,senjata_tajam,pengendara,Penyelidikan,True
INC-00537,TAWURAN,2024-01-28,22:34,Polsek Kebayoran Lama,Kebayoran Lama,Grogol Utara,JKS-008,-6.229037,106.783476,Pertokoan,konflik_spontan,kelompok_pelajar,Selesai,True
INC-00538,CURAT,2023-07-13,22:47,Polsek Tebet,Tebet,Manggarai,JKS-023,-6.209159,106.849372,Parkiran,congkel,kantor,Penyidikan,True
INC-00539,CURAS,2023-05-13,21:38,Polsek Kebayoran Baru,Kebayoran Baru,Senayan,JKS-001,-6.228585,106.797452,Permukiman,senjata_tajam,pejalan_kaki,Penyelidikan,True
INC-00540,CURANMOR,2023-11-14,13:38,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.230549,106.833223,Permukiman,duplikasi_kunci,motor,Penyelidikan,True
INC-00541,CURAS,2024-07-09,14:31,Polsek Setiabudi,Setiabudi,Karet Kuningan,JKS-027,-6.218531,106.828591,Fasilitas Publik,perampasan_jalanan,pejalan_kaki,Penyelidikan,True
INC-00542,CURANMOR,2024-11-18,22:09,Polsek Cilandak,Cilandak,Cipete Selatan,JKS-009,-6.280182,106.810049,Jalan,kunci_t,mobil,Selesai,True
INC-00543,CURANMOR,2024-12-17,23:58,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.27672,106.830474,Parkiran,lainnya,mobil,Penyelidikan,True
INC-00544,CURAT,2025-12-15,03:45,Polsek Mampang Prapatan,Mampang Prapatan,Tegal Parang,JKS-026,-6.255491,106.824207,Pertokoan,lainnya,rumah,Dilaporkan,True
INC-00545,CURANMOR,2025-02-08,11:42,Polsek Pasar Minggu,Pasar Minggu,Pejaten Timur,JKS-014,-6.276198,106.850299,Jalan,kelalaian_pengguna,motor,Selesai,True
INC-00546,CURAS,2024-01-31,23:40,Polsek Tebet,Tebet,Manggarai,JKS-023,-6.208807,106.848893,Permukiman,senjata_tajam,pejalan_kaki,Penyelidikan,True
INC-00547,CURANMOR,2024-10-01,11:10,Polsek Pasar Minggu,Pasar Minggu,Jati Padang,JKS-016,-6.285966,106.835659,Permukiman,lainnya,mobil,Penyidikan,True
INC-00548,CURANMOR,2024-06-26,10:40,Polsek Pancoran,Pancoran,Pancoran,JKS-017,-6.249586,106.83798,Jalan,lainnya,motor,Penyidikan,True
INC-00549,CURANMOR,2024-01-30,19:37,Polsek Cilandak,Cilandak,Gandaria Selatan,JKS-010,-6.28529,106.797816,Jalan,lainnya,motor,Selesai,True
INC-00550,CURAS,2023-02-18,18:38,Polsek Pasar Minggu,Pasar Minggu,Ragunan,JKS-015,-6.310003,106.821339,Parkiran,perampasan_jalanan,pengendara,Penyidikan,True
INC-00551,CURANMOR,2023-03-23,19:33,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.266905,106.801265,Permukiman,kelalaian_pengguna,motor,Selesai,True
INC-00552,CURANMOR,2023-06-30,19:29,Polsek Mampang Prapatan,Mampang Prapatan,Bangka,JKS-025,-6.257729,106.813515,Parkiran,duplikasi_kunci,motor,Selesai,True
INC-00553,KEJAHATAN_JALANAN,2025-01-07,18:18,Polsek Pasar Minggu,Pasar Minggu,Ragunan,JKS-015,-6.311083,106.821136,Permukiman,pencurian_ringan,pedagang,Selesai,True
INC-00554,TAWURAN,2025-10-23,17:37,Polsek Tebet,Tebet,Tebet Barat,JKS-020,-6.233704,106.848131,Pusat Aktivitas,konflik_spontan,kelompok_pemuda,Selesai,True
INC-00555,CURANMOR,2024-08-25,22:34,Polsek Tebet,Tebet,Manggarai,JKS-023,-6.210984,106.850318,Pertokoan,kelalaian_pengguna,mobil,Penyidikan,True
INC-00556,CURANMOR,2024-12-03,20:09,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.230125,106.832238,Permukiman,kunci_t,motor,Selesai,True
INC-00557,CURAT,2024-11-06,05:47,Polsek Kebayoran Baru,Kebayoran Baru,Gunung,JKS-002,-6.237421,106.790338,Parkiran,congkel,rumah,Selesai,True
INC-00558,CURANMOR,2023-09-12,02:58,Polsek Cilandak,Cilandak,Lebak Bulus,JKS-011,-6.292485,106.77314,Fasilitas Publik,lainnya,motor,Penyidikan,True
INC-00559,CURAS,2024-03-13,18:37,Polsek Pancoran,Pancoran,Pancoran,JKS-017,-6.249627,106.837106,Jalan,ancaman,toko,Selesai,True
INC-00560,TAWURAN,2025-05-02,20:30,Polsek Kebayoran Baru,Kebayoran Baru,Gunung,JKS-002,-6.236448,106.795693,Permukiman,kelompok_pemuda,kelompok_pemuda,Selesai,True
INC-00561,CURANMOR,2024-05-16,05:21,Polsek Kebayoran Lama,Kebayoran Lama,Pondok Pinang,JKS-006,-6.276157,106.767679,Jalan,duplikasi_kunci,mobil,Dilaporkan,True
INC-00562,TAWURAN,2023-06-08,11:26,Polsek Cilandak,Cilandak,Lebak Bulus,JKS-011,-6.292104,106.775678,Permukiman,konflik_spontan,kelompok_pelajar,Selesai,True
INC-00563,CURANMOR,2025-12-01,02:24,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.266247,106.801631,Jalan,duplikasi_kunci,mobil,Penyelidikan,True
INC-00564,CURAS,2023-03-08,21:57,Polsek Cilandak,Cilandak,Lebak Bulus,JKS-011,-6.291985,106.774617,Jalan,ancaman,toko,Selesai,True
INC-00565,CURANMOR,2024-07-30,00:44,Polsek Pasar Minggu,Pasar Minggu,Ragunan,JKS-015,-6.311433,106.820343,Pertokoan,kelalaian_pengguna,mobil,Penyelidikan,True
INC-00566,CURANMOR,2025-04-24,21:27,Polsek Kebayoran Baru,Kebayoran Baru,Pulo,JKS-005,-6.240808,106.808231,Pertokoan,kelalaian_pengguna,mobil,Selesai,True
INC-00567,CURANMOR,2025-01-30,18:03,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.232604,106.831567,Fasilitas Publik,duplikasi_kunci,mobil,Penyelidikan,True
INC-00568,CURANMOR,2025-09-28,16:11,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.229403,106.832647,Jalan,kelalaian_pengguna,mobil,Selesai,True
INC-00569,CURANMOR,2024-03-30,20:31,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.258424,106.857269,Jalan,lainnya,mobil,Dilaporkan,True
INC-00570,CURANMOR,2024-03-14,21:50,Polsek Pasar Minggu,Pasar Minggu,Pejaten Timur,JKS-014,-6.275582,106.847923,Jalan,kunci_t,mobil,Dilaporkan,True
INC-00571,CURANMOR,2023-10-19,02:17,Polsek Kebayoran Baru,Kebayoran Baru,Pulo,JKS-005,-6.237633,106.809498,Pertokoan,kelalaian_pengguna,motor,Penyelidikan,True
INC-00572,CURANMOR,2025-04-01,18:50,Polsek Pasar Minggu,Pasar Minggu,Pejaten Timur,JKS-014,-6.275399,106.847946,Pertokoan,kelalaian_pengguna,motor,Selesai,True
INC-00573,CURANMOR,2025-05-20,08:40,Polsek Setiabudi,Setiabudi,Menteng Atas,JKS-029,-6.217847,106.839104,Parkiran,lainnya,motor,Penyidikan,True
INC-00574,CURANMOR,2025-11-01,23:09,Polsek Mampang Prapatan,Mampang Prapatan,Bangka,JKS-025,-6.256235,106.812394,Permukiman,duplikasi_kunci,motor,Penyelidikan,True
INC-00575,CURAS,2025-11-18,08:55,Polsek Mampang Prapatan,Mampang Prapatan,Mampang Prapatan,JKS-024,-6.246223,106.821253,Parkiran,senjata_tajam,pejalan_kaki,Dilaporkan,True
INC-00576,KEJAHATAN_JALANAN,2024-12-20,22:41,Polsek Jagakarsa,Jagakarsa,Srengseng Sawah,JKS-033,-6.345293,106.824521,Pertokoan,jambret,pejalan_kaki,Penyelidikan,True
INC-00577,CURAT,2024-12-08,19:36,Polsek Tebet,Tebet,Manggarai,JKS-023,-6.208883,106.849819,Permukiman,congkel,kantor,Penyelidikan,True
INC-00578,CURANMOR,2023-08-22,01:11,Polsek Cilandak,Cilandak,Gandaria Selatan,JKS-010,-6.28678,106.797742,Parkiran,kunci_t,mobil,Penyelidikan,True
INC-00579,CURAS,2024-05-29,04:43,Polsek Pasar Minggu,Pasar Minggu,Pejaten Timur,JKS-014,-6.274485,106.850052,Pertokoan,lainnya,pengendara,Penyelidikan,True
INC-00580,CURANMOR,2023-02-27,23:24,Polsek Tebet,Tebet,Tebet Barat,JKS-020,-6.235,106.848982,Jalan,duplikasi_kunci,motor,Penyelidikan,True
INC-00581,CURAS,2023-01-26,11:59,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.228888,106.833274,Parkiran,senjata_tajam,toko,Selesai,True
INC-00582,CURANMOR,2025-09-12,00:43,Polsek Tebet,Tebet,Tebet Timur,JKS-021,-6.230414,106.855587,Jalan,kelalaian_pengguna,motor,Penyelidikan,True
INC-00583,KEJAHATAN_JALANAN,2025-04-04,20:18,Polsek Kebayoran Lama,Kebayoran Lama,Pondok Pinang,JKS-006,-6.27427,106.766385,Jalan,pencurian_ringan,pedagang,Dilaporkan,True
INC-00584,CURAT,2023-01-26,17:41,Polsek Pancoran,Pancoran,Duren Tiga,JKS-018,-6.253001,106.832016,Jalan,congkel,kantor,Penyelidikan,True
INC-00585,TAWURAN,2024-06-11,06:04,Polsek Tebet,Tebet,Tebet Barat,JKS-020,-6.235888,106.846877,Permukiman,kelompok_pelajar,kelompok_pemuda,Selesai,True
INC-00586,CURAT,2024-11-03,17:49,Polsek Kebayoran Baru,Kebayoran Baru,Gunung,JKS-002,-6.236917,106.795282,Permukiman,congkel,toko,Penyelidikan,True
INC-00587,TAWURAN,2024-10-07,18:26,Polsek Pasar Minggu,Pasar Minggu,Ragunan,JKS-015,-6.309047,106.82176,Jalan,kelompok_pemuda,kelompok_pelajar,Penyelidikan,True
INC-00588,CURAT,2023-05-30,11:34,Polsek Pancoran,Pancoran,Pancoran,JKS-017,-6.249063,106.839322,Permukiman,lainnya,toko,Selesai,True
INC-00589,CURAT,2024-12-25,08:14,Polsek Mampang Prapatan,Mampang Prapatan,Tegal Parang,JKS-026,-6.253598,106.822874,Pusat Aktivitas,rusak_kunci,toko,Dilaporkan,True
INC-00590,CURANMOR,2023-05-11,20:47,Polsek Jagakarsa,Jagakarsa,Srengseng Sawah,JKS-033,-6.343303,106.825035,Parkiran,kunci_t,mobil,Selesai,True
INC-00591,CURANMOR,2025-04-14,21:26,Polsek Mampang Prapatan,Mampang Prapatan,Mampang Prapatan,JKS-024,-6.246974,106.818864,Jalan,lainnya,mobil,Penyelidikan,True
INC-00592,KEJAHATAN_JALANAN,2023-12-22,22:47,Polsek Setiabudi,Setiabudi,Karet Kuningan,JKS-027,-6.218783,106.827074,Parkiran,pencurian_ringan,pengendara,Dilaporkan,True
